horizon_k,slice,model_type,train_n,train_nll,train_nll_per_dim,train_nll_baseline,train_nll_baseline_per_dim,train_dnll,train_dnll_per_dim,eval_n,eval_nll,eval_nll_per_dim,eval_nll_baseline,eval_nll_baseline_per_dim,eval_dnll,eval_dnll_per_dim,eval_direction_cos,eval_logmag_r2,final_checkpoint,rollout_gap_nll,rollout_gap_dnll
1,all,mdn,200000,5242.548704335937,10.239352938156127,1271.68625109375,2.4837622091674803,3970.8624532421873,7.755590728988647,200000,1077.8641867578126,2.1052034897613527,1262.310845078125,2.465450869293213,-184.4466583203125,-0.36024737953186037,0.6093562244796753,-0.36584127580876236,outputs/tier1/exp3_rep_compare/stage1/mimi12/phase1/checkpoints/mdn_k1_final.pt,inf,inf
2,all,mdn,200000,3627.22963109375,7.08443287322998,1271.68625109375,2.4837622091674803,2355.54338,4.6006706640625,200000,1134.590765546875,2.21599758895874,1262.310845078125,2.465450869293213,-127.72007953125012,-0.2494532803344729,0.3902695729827881,-4.508250949204442,outputs/tier1/exp3_rep_compare/stage1/mimi12/phase1/checkpoints/mdn_k2_final.pt,3.7488500501848034e+22,3.7488500501848034e+22
4,all,mdn,200000,871923.4140897265,1702.975418143997,1271.68625109375,2.4837622091674803,870651.7278386328,1700.4916559348296,200000,1319.197965078125,2.576558525543213,1262.310845078125,2.465450869293213,56.88711999999987,0.11110765624999974,0.11198985514640808,-28.952156388172686,outputs/tier1/exp3_rep_compare/stage1/mimi12/phase1/checkpoints/mdn_k4_final.pt,,
8,all,mdn,200000,4747.7240978125,9.27289862854004,1271.68625109375,2.4837622091674803,3476.03784671875,6.789136419372559,200000,1191.5565830078126,2.327258951187134,1262.310845078125,2.465450869293213,-70.7542620703125,-0.13819191810607911,0.03925210195481777,-54.07926049675591,outputs/tier1/exp3_rep_compare/stage1/mimi12/phase1/checkpoints/mdn_k8_final.pt,2.195986224174156e+25,2.195986224174156e+25
