2026-02-08 22:16:29 | INFO     | phase0 | [tracking] Registered run: experiment=exp9_pocket_mimi_vae run_id=20260208_221629 git=a1a1bc2 out=outputs/tier2/exp9_pocket_mimi_vae/20260208_221629
2026-02-08 22:18:46 | INFO     | phase0 | [exp9] step=200/50000 [warmup] g=7.7691 recon=7.5649 kl=0.5679 kl_raw=908.71 lat_align=0.0408 mu_bt_std=0.000e+00 kl_mult=0.000 adv_g=0.0000 feat=0.0000 distill=0.0000 d=0.0000
2026-02-08 22:19:00 | INFO     | phase0 | [exp9] step=300/50000 [warmup] g=7.7224 recon=7.5185 kl=0.5679 kl_raw=908.71 lat_align=0.0408 mu_bt_std=0.000e+00 kl_mult=0.000 adv_g=0.0000 feat=0.0000 distill=0.0000 d=0.0000
2026-02-08 22:19:14 | INFO     | phase0 | [exp9] step=400/50000 [warmup] g=7.6192 recon=7.4201 kl=0.5679 kl_raw=908.71 lat_align=0.0398 mu_bt_std=0.000e+00 kl_mult=0.000 adv_g=0.0000 feat=0.0000 distill=0.0000 d=0.0000
2026-02-08 22:19:29 | INFO     | phase0 | [exp9] step=500/50000 [warmup] g=7.6872 recon=7.4921 kl=0.5679 kl_raw=908.72 lat_align=0.0390 mu_bt_std=0.000e+00 kl_mult=0.000 adv_g=0.0000 feat=0.0000 distill=0.0000 d=0.0000
2026-02-08 22:19:44 | INFO     | phase0 | [exp9] step=600/50000 [warmup] g=7.5143 recon=7.3224 kl=0.5680 kl_raw=908.72 lat_align=0.0384 mu_bt_std=0.000e+00 kl_mult=0.000 adv_g=0.0000 feat=0.0000 distill=0.0000 d=0.0000
2026-02-08 22:19:59 | INFO     | phase0 | [exp9] step=700/50000 [warmup] g=7.6046 recon=7.4140 kl=0.5680 kl_raw=908.73 lat_align=0.0381 mu_bt_std=0.000e+00 kl_mult=0.000 adv_g=0.0000 feat=0.0000 distill=0.0000 d=0.0000
2026-02-08 22:20:14 | INFO     | phase0 | [exp9] step=800/50000 [warmup] g=7.5415 recon=7.3487 kl=0.5680 kl_raw=908.73 lat_align=0.0386 mu_bt_std=0.000e+00 kl_mult=0.000 adv_g=0.0000 feat=0.0000 distill=0.0000 d=0.0000
2026-02-08 22:20:29 | INFO     | phase0 | [exp9] step=900/50000 [warmup] g=7.6333 recon=7.4384 kl=0.5680 kl_raw=908.74 lat_align=0.0390 mu_bt_std=0.000e+00 kl_mult=0.000 adv_g=0.0000 feat=0.0000 distill=0.0000 d=0.0000
2026-02-08 22:20:44 | INFO     | phase0 | [exp9] step=1000/50000 [warmup] g=7.5421 recon=7.3465 kl=0.5680 kl_raw=908.74 lat_align=0.0391 mu_bt_std=0.000e+00 kl_mult=0.000 adv_g=0.0000 feat=0.0000 distill=0.0000 d=0.0000
2026-02-08 22:20:59 | INFO     | phase0 | [exp9] step=1100/50000 g=7.5849 recon=7.3895 kl=0.5680 kl_raw=908.75 lat_align=0.0391 mu_bt_std=0.000e+00 kl_mult=0.000 adv_g=0.0000 feat=0.0000 distill=0.0000 d=0.0000
2026-02-08 22:21:14 | INFO     | phase0 | [exp9] step=1200/50000 g=7.5484 recon=7.3549 kl=0.5680 kl_raw=908.75 lat_align=0.0387 mu_bt_std=0.000e+00 kl_mult=0.000 adv_g=0.0000 feat=0.0000 distill=0.0000 d=0.0000
2026-02-08 22:21:29 | INFO     | phase0 | [exp9] step=1300/50000 g=7.5111 recon=7.3188 kl=0.5680 kl_raw=908.75 lat_align=0.0385 mu_bt_std=0.000e+00 kl_mult=0.000 adv_g=0.0000 feat=0.0000 distill=0.0000 d=0.0000
2026-02-08 22:21:44 | INFO     | phase0 | [exp9] step=1400/50000 g=7.5300 recon=7.3379 kl=0.5680 kl_raw=908.75 lat_align=0.0384 mu_bt_std=0.000e+00 kl_mult=0.000 adv_g=0.0000 feat=0.0000 distill=0.0000 d=0.0000
2026-02-08 22:21:59 | INFO     | phase0 | [exp9] step=1500/50000 g=7.6205 recon=7.4288 kl=0.5680 kl_raw=908.75 lat_align=0.0383 mu_bt_std=0.000e+00 kl_mult=0.000 adv_g=0.0000 feat=0.0000 distill=0.0000 d=0.0000
2026-02-08 22:22:14 | INFO     | phase0 | [exp9] step=1600/50000 g=7.6114 recon=7.4217 kl=0.5680 kl_raw=908.75 lat_align=0.0379 mu_bt_std=0.000e+00 kl_mult=0.000 adv_g=0.0000 feat=0.0000 distill=0.0000 d=0.0000
2026-02-08 22:22:29 | INFO     | phase0 | [exp9] step=1700/50000 g=7.5078 recon=7.3171 kl=0.5680 kl_raw=908.75 lat_align=0.0381 mu_bt_std=0.000e+00 kl_mult=0.000 adv_g=0.0000 feat=0.0000 distill=0.0000 d=0.0000
2026-02-08 22:22:44 | INFO     | phase0 | [exp9] step=1800/50000 g=7.6164 recon=7.4256 kl=0.5680 kl_raw=908.75 lat_align=0.0381 mu_bt_std=0.000e+00 kl_mult=0.000 adv_g=0.0000 feat=0.0000 distill=0.0000 d=0.0000
2026-02-08 22:23:00 | INFO     | phase0 | [exp9] step=1900/50000 g=7.5204 recon=7.3305 kl=0.5680 kl_raw=908.74 lat_align=0.0380 mu_bt_std=0.000e+00 kl_mult=0.000 adv_g=0.0000 feat=0.0000 distill=0.0000 d=0.0000
2026-02-08 22:23:15 | INFO     | phase0 | [exp9] step=2000/50000 g=7.4662 recon=7.2755 kl=0.5680 kl_raw=908.74 lat_align=0.0381 mu_bt_std=0.000e+00 kl_mult=0.000 adv_g=0.0000 feat=0.0000 distill=0.0000 d=0.0000
2026-02-08 22:23:43 | INFO     | phase0 | [exp9] step=2100/50000 g=9.2266 recon=8.7733 kl=0.5761 kl_raw=921.74 lat_align=0.0430 mu_bt_std=0.000e+00 kl_mult=0.025 adv_g=0.0000 feat=0.0000 distill=0.9536 d=0.0000
2026-02-08 22:24:10 | INFO     | phase0 | [exp9] step=2200/50000 g=8.2634 recon=7.8049 kl=0.5841 kl_raw=934.60 lat_align=0.0471 mu_bt_std=0.000e+00 kl_mult=0.050 adv_g=0.0000 feat=0.0000 distill=0.8908 d=0.0000
2026-02-08 22:24:38 | INFO     | phase0 | [exp9] step=2300/50000 g=8.1988 recon=7.7428 kl=0.5890 kl_raw=942.33 lat_align=0.0489 mu_bt_std=0.000e+00 kl_mult=0.075 adv_g=0.0000 feat=0.0000 distill=0.8435 d=0.0000
2026-02-08 22:25:06 | INFO     | phase0 | [exp9] step=2400/50000 g=8.0602 recon=7.6072 kl=0.5925 kl_raw=948.05 lat_align=0.0497 mu_bt_std=0.000e+00 kl_mult=0.100 adv_g=0.0000 feat=0.0000 distill=0.8139 d=0.0000
2026-02-08 22:25:34 | INFO     | phase0 | [exp9] step=2500/50000 g=8.0257 recon=7.5700 kl=0.5958 kl_raw=953.22 lat_align=0.0510 mu_bt_std=0.000e+00 kl_mult=0.125 adv_g=0.0000 feat=0.0000 distill=0.7965 d=0.0000
2026-02-08 22:26:02 | INFO     | phase0 | [exp9] step=2600/50000 g=8.1434 recon=7.6868 kl=0.5984 kl_raw=957.47 lat_align=0.0515 mu_bt_std=0.000e+00 kl_mult=0.150 adv_g=0.0000 feat=0.0000 distill=0.7894 d=0.0000
2026-02-08 22:26:30 | INFO     | phase0 | [exp9] step=2700/50000 g=8.0446 recon=7.5879 kl=0.6006 kl_raw=960.93 lat_align=0.0515 mu_bt_std=0.000e+00 kl_mult=0.175 adv_g=0.0000 feat=0.0000 distill=0.7888 d=0.0000
2026-02-08 22:26:58 | INFO     | phase0 | [exp9] step=2800/50000 g=7.9982 recon=7.5431 kl=0.6025 kl_raw=963.96 lat_align=0.0512 mu_bt_std=0.000e+00 kl_mult=0.200 adv_g=0.0000 feat=0.0000 distill=0.7881 d=0.0000
2026-02-08 22:27:25 | INFO     | phase0 | [exp9] step=2900/50000 g=8.0286 recon=7.5756 kl=0.6042 kl_raw=966.75 lat_align=0.0507 mu_bt_std=0.000e+00 kl_mult=0.225 adv_g=0.0000 feat=0.0000 distill=0.7883 d=0.0000
2026-02-08 22:27:53 | INFO     | phase0 | [exp9] step=3000/50000 g=7.9067 recon=7.4541 kl=0.6058 kl_raw=969.30 lat_align=0.0505 mu_bt_std=0.000e+00 kl_mult=0.250 adv_g=0.0000 feat=0.0000 distill=0.7887 d=0.0000
2026-02-08 22:28:21 | INFO     | phase0 | [exp9] step=3100/50000 g=8.0344 recon=7.5839 kl=0.6075 kl_raw=971.94 lat_align=0.0501 mu_bt_std=0.000e+00 kl_mult=0.275 adv_g=0.0000 feat=0.0000 distill=0.7872 d=0.0000
2026-02-08 22:28:48 | INFO     | phase0 | [exp9] step=3200/50000 g=7.8548 recon=7.4050 kl=0.6092 kl_raw=974.70 lat_align=0.0498 mu_bt_std=0.000e+00 kl_mult=0.300 adv_g=0.0000 feat=0.0000 distill=0.7887 d=0.0000
2026-02-08 22:29:16 | INFO     | phase0 | [exp9] step=3300/50000 g=7.9889 recon=7.5405 kl=0.6108 kl_raw=977.21 lat_align=0.0495 mu_bt_std=0.000e+00 kl_mult=0.325 adv_g=0.0000 feat=0.0000 distill=0.7882 d=0.0000
2026-02-08 22:29:44 | INFO     | phase0 | [exp9] step=3400/50000 g=7.9780 recon=7.5314 kl=0.6122 kl_raw=979.57 lat_align=0.0491 mu_bt_std=0.000e+00 kl_mult=0.350 adv_g=0.0000 feat=0.0000 distill=0.7875 d=0.0000
2026-02-08 22:30:12 | INFO     | phase0 | [exp9] step=3500/50000 g=7.9439 recon=7.4997 kl=0.6135 kl_raw=981.64 lat_align=0.0486 mu_bt_std=0.000e+00 kl_mult=0.375 adv_g=0.0000 feat=0.0000 distill=0.7874 d=0.0000
2026-02-08 22:30:39 | INFO     | phase0 | [exp9] step=3600/50000 g=7.9362 recon=7.4938 kl=0.6149 kl_raw=983.81 lat_align=0.0482 mu_bt_std=0.000e+00 kl_mult=0.400 adv_g=0.0000 feat=0.0000 distill=0.7863 d=0.0000
2026-02-08 22:31:08 | INFO     | phase0 | [exp9] step=3700/50000 g=8.0079 recon=7.5660 kl=0.6161 kl_raw=985.83 lat_align=0.0480 mu_bt_std=0.000e+00 kl_mult=0.425 adv_g=0.0000 feat=0.0000 distill=0.7882 d=0.0000
2026-02-08 22:31:36 | INFO     | phase0 | [exp9] step=3800/50000 g=7.8550 recon=7.4132 kl=0.6173 kl_raw=987.74 lat_align=0.0479 mu_bt_std=0.000e+00 kl_mult=0.450 adv_g=0.0000 feat=0.0000 distill=0.7873 d=0.0000
2026-02-08 22:32:04 | INFO     | phase0 | [exp9] step=3900/50000 g=7.9953 recon=7.5546 kl=0.6185 kl_raw=989.60 lat_align=0.0476 mu_bt_std=0.000e+00 kl_mult=0.475 adv_g=0.0000 feat=0.0000 distill=0.7890 d=0.0000
2026-02-08 22:32:32 | INFO     | phase0 | [exp9] step=4000/50000 g=7.9071 recon=7.4674 kl=0.6197 kl_raw=991.53 lat_align=0.0474 mu_bt_std=0.000e+00 kl_mult=0.500 adv_g=0.0000 feat=0.0000 distill=0.7874 d=0.0000
2026-02-08 22:33:00 | INFO     | phase0 | [exp9] step=4100/50000 g=7.9195 recon=7.4822 kl=0.6208 kl_raw=993.33 lat_align=0.0467 mu_bt_std=0.000e+00 kl_mult=0.525 adv_g=0.0000 feat=0.0000 distill=0.7888 d=0.0000
2026-02-08 22:33:28 | INFO     | phase0 | [exp9] step=4200/50000 g=7.9746 recon=7.5394 kl=0.6220 kl_raw=995.22 lat_align=0.0464 mu_bt_std=0.000e+00 kl_mult=0.550 adv_g=0.0000 feat=0.0000 distill=0.7856 d=0.0000
2026-02-08 22:33:56 | INFO     | phase0 | [exp9] step=4300/50000 g=7.8220 recon=7.3848 kl=0.6232 kl_raw=997.11 lat_align=0.0467 mu_bt_std=0.000e+00 kl_mult=0.575 adv_g=0.0000 feat=0.0000 distill=0.7872 d=0.0000
2026-02-08 22:34:24 | INFO     | phase0 | [exp9] step=4400/50000 g=7.8404 recon=7.4045 kl=0.6243 kl_raw=998.92 lat_align=0.0463 mu_bt_std=0.000e+00 kl_mult=0.600 adv_g=0.0000 feat=0.0000 distill=0.7879 d=0.0000
2026-02-08 22:34:52 | INFO     | phase0 | [exp9] step=4500/50000 g=7.8770 recon=7.4430 kl=0.6255 kl_raw=1000.79 lat_align=0.0458 mu_bt_std=0.000e+00 kl_mult=0.625 adv_g=0.0000 feat=0.0000 distill=0.7888 d=0.0000
2026-02-08 22:35:20 | INFO     | phase0 | [exp9] step=4600/50000 g=7.8699 recon=7.4395 kl=0.6266 kl_raw=1002.51 lat_align=0.0451 mu_bt_std=0.000e+00 kl_mult=0.650 adv_g=0.0000 feat=0.0000 distill=0.7886 d=0.0000
2026-02-08 22:35:48 | INFO     | phase0 | [exp9] step=4700/50000 g=7.9506 recon=7.5212 kl=0.6278 kl_raw=1004.41 lat_align=0.0448 mu_bt_std=0.000e+00 kl_mult=0.675 adv_g=0.0000 feat=0.0000 distill=0.7876 d=0.0000
2026-02-08 22:36:16 | INFO     | phase0 | [exp9] step=4800/50000 g=7.7683 recon=7.3390 kl=0.6289 kl_raw=1006.17 lat_align=0.0447 mu_bt_std=0.000e+00 kl_mult=0.700 adv_g=0.0000 feat=0.0000 distill=0.7890 d=0.0000
2026-02-08 22:36:44 | INFO     | phase0 | [exp9] step=4900/50000 g=7.7813 recon=7.3537 kl=0.6299 kl_raw=1007.86 lat_align=0.0443 mu_bt_std=0.000e+00 kl_mult=0.725 adv_g=0.0000 feat=0.0000 distill=0.7881 d=0.0000
2026-02-08 22:37:12 | INFO     | phase0 | [exp9] step=5000/50000 g=7.9293 recon=7.5044 kl=0.6309 kl_raw=1009.51 lat_align=0.0438 mu_bt_std=0.000e+00 kl_mult=0.750 adv_g=0.0000 feat=0.0000 distill=0.7863 d=0.0000
2026-02-08 22:37:13 | INFO     | phase0 | [exp9] Saved 8 audio samples at step 5000 -> outputs/tier2/exp9_pocket_mimi_vae/20260208_221629/samples/step_005000
2026-02-08 22:37:41 | INFO     | phase0 | [exp9] step=5100/50000 g=7.9639 recon=7.5400 kl=0.6320 kl_raw=1011.22 lat_align=0.0435 mu_bt_std=0.000e+00 kl_mult=0.775 adv_g=0.0000 feat=0.0000 distill=0.7867 d=0.0000
2026-02-08 22:38:09 | INFO     | phase0 | [exp9] step=5200/50000 g=7.8422 recon=7.4191 kl=0.6331 kl_raw=1012.91 lat_align=0.0432 mu_bt_std=0.000e+00 kl_mult=0.800 adv_g=0.0000 feat=0.0000 distill=0.7877 d=0.0000
2026-02-08 22:38:37 | INFO     | phase0 | [exp9] step=5300/50000 g=7.8492 recon=7.4266 kl=0.6341 kl_raw=1014.51 lat_align=0.0431 mu_bt_std=0.000e+00 kl_mult=0.825 adv_g=0.0000 feat=0.0000 distill=0.7877 d=0.0000
2026-02-08 22:39:05 | INFO     | phase0 | [exp9] step=5400/50000 g=8.0102 recon=7.5879 kl=0.6351 kl_raw=1016.16 lat_align=0.0430 mu_bt_std=0.000e+00 kl_mult=0.850 adv_g=0.0000 feat=0.0000 distill=0.7868 d=0.0000
2026-02-08 22:39:33 | INFO     | phase0 | [exp9] step=5500/50000 g=7.7862 recon=7.3668 kl=0.6360 kl_raw=1017.61 lat_align=0.0423 mu_bt_std=0.000e+00 kl_mult=0.875 adv_g=0.0000 feat=0.0000 distill=0.7879 d=0.0000
2026-02-08 22:40:01 | INFO     | phase0 | [exp9] step=5600/50000 g=7.8229 recon=7.4038 kl=0.6371 kl_raw=1019.35 lat_align=0.0422 mu_bt_std=0.000e+00 kl_mult=0.900 adv_g=0.0000 feat=0.0000 distill=0.7872 d=0.0000
2026-02-08 22:40:29 | INFO     | phase0 | [exp9] step=5700/50000 g=7.7329 recon=7.3125 kl=0.6381 kl_raw=1020.89 lat_align=0.0423 mu_bt_std=0.000e+00 kl_mult=0.925 adv_g=0.0000 feat=0.0000 distill=0.7880 d=0.0000
2026-02-08 22:40:57 | INFO     | phase0 | [exp9] step=5800/50000 g=7.8510 recon=7.4299 kl=0.6390 kl_raw=1022.44 lat_align=0.0424 mu_bt_std=0.000e+00 kl_mult=0.950 adv_g=0.0000 feat=0.0000 distill=0.7883 d=0.0000
2026-02-08 22:41:25 | INFO     | phase0 | [exp9] step=5900/50000 g=7.7720 recon=7.3521 kl=0.6400 kl_raw=1024.03 lat_align=0.0421 mu_bt_std=0.000e+00 kl_mult=0.975 adv_g=0.0000 feat=0.0000 distill=0.7884 d=0.0000
2026-02-08 22:41:53 | INFO     | phase0 | [exp9] step=6000/50000 g=7.8080 recon=7.3905 kl=0.6410 kl_raw=1025.54 lat_align=0.0415 mu_bt_std=0.000e+00 kl_mult=1.000 adv_g=0.0000 feat=0.0000 distill=0.7888 d=0.0000
2026-02-08 22:42:22 | INFO     | phase0 | [exp9] step=6100/50000 g=7.7978 recon=7.3825 kl=0.6420 kl_raw=1027.16 lat_align=0.0412 mu_bt_std=0.000e+00 kl_mult=1.000 adv_g=0.0000 feat=0.0000 distill=0.7864 d=0.0000
2026-02-08 22:42:50 | INFO     | phase0 | [exp9] step=6200/50000 g=7.8892 recon=7.4733 kl=0.6428 kl_raw=1028.46 lat_align=0.0413 mu_bt_std=0.000e+00 kl_mult=1.000 adv_g=0.0000 feat=0.0000 distill=0.7873 d=0.0000
2026-02-08 22:43:18 | INFO     | phase0 | [exp9] step=6300/50000 g=8.0004 recon=7.5875 kl=0.6436 kl_raw=1029.80 lat_align=0.0406 mu_bt_std=0.000e+00 kl_mult=1.000 adv_g=0.0000 feat=0.0000 distill=0.7875 d=0.0000
2026-02-08 22:43:46 | INFO     | phase0 | [exp9] step=6400/50000 g=7.7495 recon=7.3380 kl=0.6445 kl_raw=1031.20 lat_align=0.0403 mu_bt_std=0.000e+00 kl_mult=1.000 adv_g=0.0000 feat=0.0000 distill=0.7894 d=0.0000
2026-02-08 22:44:14 | INFO     | phase0 | [exp9] step=6500/50000 g=7.8371 recon=7.4274 kl=0.6453 kl_raw=1032.55 lat_align=0.0400 mu_bt_std=0.000e+00 kl_mult=1.000 adv_g=0.0000 feat=0.0000 distill=0.7867 d=0.0000
2026-02-08 22:44:43 | INFO     | phase0 | [exp9] step=6600/50000 g=7.9429 recon=7.5356 kl=0.6463 kl_raw=1034.10 lat_align=0.0395 mu_bt_std=0.000e+00 kl_mult=1.000 adv_g=0.0000 feat=0.0000 distill=0.7878 d=0.0000
2026-02-08 22:45:11 | INFO     | phase0 | [exp9] step=6700/50000 g=7.7798 recon=7.3727 kl=0.6471 kl_raw=1035.33 lat_align=0.0394 mu_bt_std=0.000e+00 kl_mult=1.000 adv_g=0.0000 feat=0.0000 distill=0.7879 d=0.0000
2026-02-08 22:45:39 | INFO     | phase0 | [exp9] step=6800/50000 g=7.8023 recon=7.3968 kl=0.6480 kl_raw=1036.77 lat_align=0.0392 mu_bt_std=0.000e+00 kl_mult=1.000 adv_g=0.0000 feat=0.0000 distill=0.7867 d=0.0000
2026-02-08 22:46:07 | INFO     | phase0 | [exp9] step=6900/50000 g=7.9096 recon=7.5039 kl=0.6488 kl_raw=1038.11 lat_align=0.0392 mu_bt_std=0.000e+00 kl_mult=1.000 adv_g=0.0000 feat=0.0000 distill=0.7866 d=0.0000
2026-02-08 22:46:35 | INFO     | phase0 | [exp9] step=7000/50000 g=7.8436 recon=7.4388 kl=0.6496 kl_raw=1039.28 lat_align=0.0390 mu_bt_std=0.000e+00 kl_mult=1.000 adv_g=0.0000 feat=0.0000 distill=0.7873 d=0.0000
2026-02-08 22:47:04 | INFO     | phase0 | [exp9] step=7100/50000 g=7.8473 recon=7.4427 kl=0.6503 kl_raw=1040.44 lat_align=0.0390 mu_bt_std=0.000e+00 kl_mult=1.000 adv_g=0.0000 feat=0.0000 distill=0.7870 d=0.0000
2026-02-08 22:47:32 | INFO     | phase0 | [exp9] step=7200/50000 g=7.8187 recon=7.4147 kl=0.6511 kl_raw=1041.78 lat_align=0.0388 mu_bt_std=0.000e+00 kl_mult=1.000 adv_g=0.0000 feat=0.0000 distill=0.7888 d=0.0000
2026-02-08 22:48:00 | INFO     | phase0 | [exp9] step=7300/50000 g=7.8836 recon=7.4818 kl=0.6520 kl_raw=1043.20 lat_align=0.0384 mu_bt_std=0.000e+00 kl_mult=1.000 adv_g=0.0000 feat=0.0000 distill=0.7863 d=0.0000
2026-02-08 22:48:28 | INFO     | phase0 | [exp9] step=7400/50000 g=7.7228 recon=7.3229 kl=0.6529 kl_raw=1044.64 lat_align=0.0380 mu_bt_std=0.000e+00 kl_mult=1.000 adv_g=0.0000 feat=0.0000 distill=0.7880 d=0.0000
2026-02-08 22:48:56 | INFO     | phase0 | [exp9] step=7500/50000 g=7.6473 recon=7.2493 kl=0.6537 kl_raw=1045.96 lat_align=0.0376 mu_bt_std=0.000e+00 kl_mult=1.000 adv_g=0.0000 feat=0.0000 distill=0.7877 d=0.0000
2026-02-08 22:49:24 | INFO     | phase0 | [exp9] step=7600/50000 g=7.7873 recon=7.3897 kl=0.6544 kl_raw=1047.10 lat_align=0.0375 mu_bt_std=0.000e+00 kl_mult=1.000 adv_g=0.0000 feat=0.0000 distill=0.7878 d=0.0000
2026-02-08 22:49:52 | INFO     | phase0 | [exp9] step=7700/50000 g=7.8131 recon=7.4163 kl=0.6553 kl_raw=1048.44 lat_align=0.0374 mu_bt_std=0.000e+00 kl_mult=1.000 adv_g=0.0000 feat=0.0000 distill=0.7868 d=0.0000
2026-02-08 22:50:20 | INFO     | phase0 | [exp9] step=7800/50000 g=7.7789 recon=7.3818 kl=0.6560 kl_raw=1049.62 lat_align=0.0374 mu_bt_std=0.000e+00 kl_mult=1.000 adv_g=0.0000 feat=0.0000 distill=0.7879 d=0.0000
2026-02-08 22:50:48 | INFO     | phase0 | [exp9] step=7900/50000 g=7.8383 recon=7.4420 kl=0.6569 kl_raw=1051.04 lat_align=0.0373 mu_bt_std=0.000e+00 kl_mult=1.000 adv_g=0.0000 feat=0.0000 distill=0.7879 d=0.0000
2026-02-08 22:51:16 | INFO     | phase0 | [exp9] step=8000/50000 g=7.8292 recon=7.4345 kl=0.6578 kl_raw=1052.42 lat_align=0.0369 mu_bt_std=0.000e+00 kl_mult=1.000 adv_g=0.0000 feat=0.0000 distill=0.7874 d=0.0000
2026-02-08 22:51:44 | INFO     | phase0 | [exp9] step=8100/50000 g=7.7520 recon=7.3577 kl=0.6585 kl_raw=1053.67 lat_align=0.0368 mu_bt_std=0.000e+00 kl_mult=1.000 adv_g=0.0000 feat=0.0000 distill=0.7888 d=0.0000
2026-02-08 22:52:12 | INFO     | phase0 | [exp9] step=8200/50000 g=7.8060 recon=7.4118 kl=0.6593 kl_raw=1054.94 lat_align=0.0368 mu_bt_std=0.000e+00 kl_mult=1.000 adv_g=0.0000 feat=0.0000 distill=0.7872 d=0.0000
2026-02-08 22:52:39 | INFO     | phase0 | [exp9] step=8300/50000 g=7.8164 recon=7.4221 kl=0.6602 kl_raw=1056.28 lat_align=0.0369 mu_bt_std=0.000e+00 kl_mult=1.000 adv_g=0.0000 feat=0.0000 distill=0.7869 d=0.0000
2026-02-08 22:53:07 | INFO     | phase0 | [exp9] step=8400/50000 g=7.7625 recon=7.3704 kl=0.6609 kl_raw=1057.52 lat_align=0.0364 mu_bt_std=0.000e+00 kl_mult=1.000 adv_g=0.0000 feat=0.0000 distill=0.7875 d=0.0000
2026-02-08 22:53:36 | INFO     | phase0 | [exp9] step=8500/50000 g=7.8149 recon=7.4231 kl=0.6617 kl_raw=1058.77 lat_align=0.0363 mu_bt_std=0.000e+00 kl_mult=1.000 adv_g=0.0000 feat=0.0000 distill=0.7876 d=0.0000
2026-02-08 22:54:04 | INFO     | phase0 | [exp9] step=8600/50000 g=7.7686 recon=7.3766 kl=0.6625 kl_raw=1060.05 lat_align=0.0364 mu_bt_std=0.000e+00 kl_mult=1.000 adv_g=0.0000 feat=0.0000 distill=0.7878 d=0.0000
2026-02-08 22:54:32 | INFO     | phase0 | [exp9] step=8700/50000 g=7.7938 recon=7.4040 kl=0.6634 kl_raw=1061.43 lat_align=0.0360 mu_bt_std=0.000e+00 kl_mult=1.000 adv_g=0.0000 feat=0.0000 distill=0.7860 d=0.0000
2026-02-08 22:55:00 | INFO     | phase0 | [exp9] step=8800/50000 g=7.7610 recon=7.3716 kl=0.6641 kl_raw=1062.53 lat_align=0.0358 mu_bt_std=0.000e+00 kl_mult=1.000 adv_g=0.0000 feat=0.0000 distill=0.7886 d=0.0000
2026-02-08 22:55:27 | INFO     | phase0 | [exp9] step=8900/50000 g=7.7323 recon=7.3444 kl=0.6648 kl_raw=1063.67 lat_align=0.0355 mu_bt_std=0.000e+00 kl_mult=1.000 adv_g=0.0000 feat=0.0000 distill=0.7881 d=0.0000
2026-02-08 22:55:55 | INFO     | phase0 | [exp9] step=9000/50000 g=7.7369 recon=7.3482 kl=0.6656 kl_raw=1064.89 lat_align=0.0356 mu_bt_std=0.000e+00 kl_mult=1.000 adv_g=0.0000 feat=0.0000 distill=0.7888 d=0.0000
