utterance_id,k1,k2,condition,pesq,stoi,mel_l1
6367-65536-0006,2048,4,GlobalVQ,1.0363668203353882,0.34616370092742343,5.139882564544678
6367-65536-0006,2048,4,RandomDir,1.0577998161315918,0.32708600172900504,6.339519500732422
7367-86737-0041,2048,4,GroundTruth,1.2915899753570557,0.7986921560107971,0.9488608241081238
7367-86737-0041,2048,4,StateCondVQ,1.060428500175476,0.26906282770196016,3.9551784992218018
7367-86737-0041,2048,4,GlobalVQ,1.0679577589035034,0.45433678000567784,5.768238067626953
7367-86737-0041,2048,4,RandomDir,1.046517252922058,0.2311352333455417,5.608380317687988
6367-65536-0036,2048,4,GroundTruth,1.1641701459884644,0.8037184288009648,0.9578422904014587
6367-65536-0036,2048,4,StateCondVQ,1.1048521995544434,0.4266142173312034,6.971449375152588
6367-65536-0036,2048,4,GlobalVQ,1.07224702835083,0.45364503254972327,6.719629764556885
6367-65536-0036,2048,4,RandomDir,1.0761284828186035,0.31332663550692574,5.9728617668151855
6367-65536-0010,2048,4,GroundTruth,1.175704836845398,0.8211526571370802,0.9002047777175903
6367-65536-0010,2048,4,StateCondVQ,1.0507527589797974,0.43944278794570524,6.507512092590332
6367-65536-0010,2048,4,GlobalVQ,1.1274316310882568,0.4751013060491583,6.971846103668213
6367-65536-0010,2048,4,RandomDir,1.1367746591567993,0.33980236354907406,6.107959747314453
374-180298-0061,2048,4,GroundTruth,1.1398199796676636,0.7937907926610726,1.1891257762908936
374-180298-0061,2048,4,StateCondVQ,1.0289992094039917,0.2746454577118015,6.152645587921143
374-180298-0061,2048,4,GlobalVQ,1.0519100427627563,0.2556002571676359,4.860432147979736
374-180298-0061,2048,4,RandomDir,1.0315518379211426,0.26390408887050165,6.436158657073975
6529-62556-0044,2048,4,GroundTruth,1.2383023500442505,0.8055896911381423,0.9026404023170471
6529-62556-0044,2048,4,StateCondVQ,1.0520838499069214,0.3268210852245789,3.186859369277954
6529-62556-0044,2048,4,GlobalVQ,1.0718860626220703,0.3200425072619641,3.66636061668396
6529-62556-0044,2048,4,RandomDir,1.0478568077087402,0.2126888037826342,4.986108303070068
5322-7678-0007,2048,4,GroundTruth,1.1803579330444336,0.8195259751045536,1.1866698265075684
5322-7678-0007,2048,4,StateCondVQ,1.1424331665039062,0.34613974129053426,3.7577669620513916
5322-7678-0007,2048,4,GlobalVQ,1.0611681938171387,0.3052976586651372,3.748654842376709
5322-7678-0007,2048,4,RandomDir,1.6889922618865967,0.30595675285213725,6.078216075897217
