K,method,codebook_utilization,codebook_utilization_frac,entropy_ratio,mel_distance_mean,mel_distance_std,l1_distance_mean,trajectory_divergence_mean,trajectory_divergence_growth_rate,angular_error_mean_deg,angular_error_median_deg,angular_error_p95_deg,recon_error_mean,recon_error_median,recon_error_p95
64,normalized,64,1.0,0.9162588246134099,0.5830837339162827,0.24152373722289616,0.0018916674889624119,0.9069284737110138,0.006798852921715998,13.54721450805664,10.287918090820312,34.15564727783203,,,
64,unnormalized,64,1.0,0.9433727957012955,1.6584870874881745,1.0916624852998338,0.0055727733764797446,1.5947411417961121,0.012384189768578918,18.79393196105957,13.046813011169434,53.64865493774414,,,
64,state_vq,64,1.0,0.9768120383878021,0.09460969865322114,0.006233365145932414,0.00037506950175156815,0.1736437663435936,-5.551660681691234e-05,,,,0.17175987362861633,0.16160348057746887,0.2801355719566345
