horizon_k,slice,model_type,train_n,train_nll,train_nll_per_dim,train_nll_baseline,train_nll_baseline_per_dim,train_dnll,train_dnll_per_dim,eval_n,eval_nll,eval_nll_per_dim,eval_nll_baseline,eval_nll_baseline_per_dim,eval_dnll,eval_dnll_per_dim,eval_direction_cos,eval_logmag_r2,final_checkpoint,rollout_gap_nll,rollout_gap_dnll
1,all,mdn,200000,-57.282953940429685,-1.7900923106384277,-16.101259025878907,-0.5031643445587158,-41.181694914550775,-1.2869279660797117,146851,-57.42438226475092,-1.7945119457734662,-16.071502568963663,-0.5022344552801145,-41.35287969578725,-1.2922774904933516,0.5791802894185023,0.07432329066722321,outputs/tier2/exp5_betavae/20260206_174326/baseline_betavae/phase1/checkpoints/mdn_k1_final.pt,54.75486629520325,54.75486629520325
2,all,mdn,200000,-47.304320759277346,-1.478260023727417,-16.101259025878907,-0.5031643445587158,-31.20306173339844,-0.9750956791687012,146851,-47.84091274449208,-1.4950285232653775,-16.071502568963663,-0.5022344552801145,-31.769410175528417,-0.992794067985263,0.32554524002539137,-1.0329929394032638,outputs/tier2/exp5_betavae/20260206_174326/baseline_betavae/phase1/checkpoints/mdn_k2_final.pt,8.304402154181375,8.304402154181375
4,all,mdn,200000,-43.08034362915039,-1.3462607384109497,-16.101259025878907,-0.5031643445587158,-26.979084603271485,-0.8430963938522339,146851,-43.553808446784494,-1.3610565139620154,-16.071502568963663,-0.5022344552801145,-27.48230587782083,-0.858822058681901,0.10037067648805179,-8.039963230942783,outputs/tier2/exp5_betavae/20260206_174326/baseline_betavae/phase1/checkpoints/mdn_k4_final.pt,inf,inf
8,all,mdn,200000,-42.5244860522461,-1.3288901891326905,-16.101259025878907,-0.5031643445587158,-26.42322702636719,-0.8257258445739747,146851,-42.88394789829487,-1.3401233718217147,-16.071502568963663,-0.5022344552801145,-26.812445329331208,-0.8378889165416002,0.052249165035273284,-10.397491248612821,outputs/tier2/exp5_betavae/20260206_174326/baseline_betavae/phase1/checkpoints/mdn_k8_final.pt,1.16214862324855e+19,1.16214862324855e+19
