utterance_id,k1,k2,condition,pesq,stoi,mel_l1
7367-86737-0042,2048,16,GlobalVQ,1.5147488117218018,0.22612393032361092,5.452582359313965
7367-86737-0042,2048,16,RandomDir,1.0265971422195435,0.19544902668928538,5.2418012619018555
374-180299-0046,2048,16,GroundTruth,1.3803083896636963,0.8734355407269708,0.9818349480628967
374-180299-0046,2048,16,StateCondVQ,1.0353729724884033,0.4344827230943834,7.833642959594727
374-180299-0046,2048,16,GlobalVQ,1.0364165306091309,0.3980163984728693,5.243716239929199
374-180299-0046,2048,16,RandomDir,1.026869773864746,0.28737664738342217,7.411226749420166
5322-7680-0005,2048,16,GroundTruth,1.2965866327285767,0.8529662236089436,1.0613853931427002
5322-7680-0005,2048,16,StateCondVQ,1.0370653867721558,0.35683987830260944,6.2647385597229
5322-7680-0005,2048,16,GlobalVQ,1.052834153175354,0.35719618028160066,4.735466003417969
5322-7680-0005,2048,16,RandomDir,1.0232162475585938,0.31531785132951834,7.443650722503662
6529-62554-0053,2048,16,GroundTruth,1.4733209609985352,0.8551868679431508,0.8484817743301392
6529-62554-0053,2048,16,StateCondVQ,1.082127332687378,0.4359857327431077,7.102054119110107
6529-62554-0053,2048,16,GlobalVQ,1.1183518171310425,0.44580272976596064,5.811032295227051
6529-62554-0053,2048,16,RandomDir,1.0565643310546875,0.26595038736493787,7.479523181915283
8226-274369-0026,2048,16,GroundTruth,1.300753116607666,0.8567949047827432,1.0061074495315552
8226-274369-0026,2048,16,StateCondVQ,1.0292062759399414,0.3567031405364302,5.255833148956299
8226-274369-0026,2048,16,GlobalVQ,1.0307502746582031,0.3591055514206014,5.5456671714782715
8226-274369-0026,2048,16,RandomDir,1.0232523679733276,0.32220360996544145,6.578782081604004
4297-13009-0015,2048,16,GroundTruth,1.3467625379562378,0.8714591487278963,0.9628364443778992
4297-13009-0015,2048,16,StateCondVQ,1.1792807579040527,0.41835418762025073,4.0028910636901855
4297-13009-0015,2048,16,GlobalVQ,1.0302410125732422,0.4732963472211115,3.680602550506592
4297-13009-0015,2048,16,RandomDir,1.0205621719360352,0.3256250762319192,6.886155128479004
5322-7679-0008,2048,16,GroundTruth,1.3222664594650269,0.873146562386207,0.992763102054596
5322-7679-0008,2048,16,StateCondVQ,1.029007077217102,0.3571800746340873,4.044309139251709
5322-7679-0008,2048,16,GlobalVQ,1.0323622226715088,0.3119115327256164,4.246967792510986
5322-7679-0008,2048,16,RandomDir,1.0215743780136108,0.33878233840181643,7.110673904418945
374-180298-0035,2048,16,GroundTruth,1.2797502279281616,0.8581148841459245,1.1048084497451782
374-180298-0035,2048,16,StateCondVQ,1.0314786434173584,0.4552734714479149,6.746114253997803
374-180298-0035,2048,16,GlobalVQ,1.0308873653411865,0.391346104729164,4.289685249328613
374-180298-0035,2048,16,RandomDir,1.025724172592163,0.23907336762778159,6.4585747718811035
6367-65536-0006,2048,16,GroundTruth,1.3117913007736206,0.8508978154339695,0.8063257336616516
6367-65536-0006,2048,16,StateCondVQ,1.043945550918579,0.2999886864826617,4.662181377410889
6367-65536-0006,2048,16,GlobalVQ,1.0297319889068604,0.32794329405067707,5.023934841156006
6367-65536-0006,2048,16,RandomDir,1.0257418155670166,0.3103607595355286,7.255821228027344
7367-86737-0041,2048,16,GroundTruth,1.474003791809082,0.8414030331642026,0.8398000001907349
7367-86737-0041,2048,16,StateCondVQ,1.0489919185638428,0.41273129962989913,4.392314434051514
7367-86737-0041,2048,16,GlobalVQ,1.0380117893218994,0.25774235104646415,3.9739835262298584
7367-86737-0041,2048,16,RandomDir,1.0382416248321533,0.24593833941811744,6.089390277862549
6367-65536-0036,2048,16,GroundTruth,1.3351938724517822,0.861488128845916,0.8637679219245911
6367-65536-0036,2048,16,StateCondVQ,1.092507004737854,0.3745654547538912,5.166430950164795
6367-65536-0036,2048,16,GlobalVQ,1.0354419946670532,0.3073424090406903,6.564547061920166
6367-65536-0036,2048,16,RandomDir,1.0391583442687988,0.2930950152889123,6.361464977264404
6367-65536-0010,2048,16,GroundTruth,1.32303786277771,0.8604722824467808,0.7906156182289124
6367-65536-0010,2048,16,StateCondVQ,1.0436712503433228,0.46755635335945234,6.914535999298096
6367-65536-0010,2048,16,GlobalVQ,1.0366835594177246,0.4921181966625913,4.607411861419678
6367-65536-0010,2048,16,RandomDir,1.0279338359832764,0.3368556536392342,7.453474044799805
374-180298-0061,2048,16,GroundTruth,1.3225269317626953,0.8486750082534095,1.0404307842254639
374-180298-0061,2048,16,StateCondVQ,1.03184175491333,0.34673440224894875,6.897745132446289
374-180298-0061,2048,16,GlobalVQ,1.1518151760101318,0.3162369340243507,4.774562835693359
374-180298-0061,2048,16,RandomDir,1.0421632528305054,0.26366891261517655,7.406806945800781
6529-62556-0044,2048,16,GroundTruth,1.3420140743255615,0.8395894094226171,0.8136836886405945
6529-62556-0044,2048,16,StateCondVQ,1.0772080421447754,0.35551616362706934,4.2514238357543945
6529-62556-0044,2048,16,GlobalVQ,1.0532373189926147,0.3540689673433359,5.07445764541626
6529-62556-0044,2048,16,RandomDir,1.0369141101837158,0.1976335972592639,5.043211936950684
5322-7678-0007,2048,16,GroundTruth,1.3726247549057007,0.86596899324156,1.0259170532226562
5322-7678-0007,2048,16,StateCondVQ,1.0207242965698242,0.32002946321322184,4.121277809143066
5322-7678-0007,2048,16,GlobalVQ,1.0195738077163696,0.3501161891016008,3.946009874343872
5322-7678-0007,2048,16,RandomDir,1.0197359323501587,0.3176553696427077,7.139242649078369
7113-86041-0015,2048,32,GroundTruth,1.2418714761734009,0.8299730595496959,1.0049934387207031
7113-86041-0015,2048,32,StateCondVQ,1.0408179759979248,0.48668578250163463,6.2506303787231445
7113-86041-0015,2048,32,GlobalVQ,1.0627248287200928,0.4236689827063862,4.348942279815674
7113-86041-0015,2048,32,RandomDir,1.0423719882965088,0.2752830240460359,6.760060787200928
7113-86041-0053,2048,32,GroundTruth,1.3075939416885376,0.822496908612793,0.9997916221618652
7113-86041-0053,2048,32,StateCondVQ,1.0359630584716797,0.3815903981006953,7.119777679443359
7113-86041-0053,2048,32,GlobalVQ,1.0408210754394531,0.327480507403964,2.9764816761016846
7113-86041-0053,2048,32,RandomDir,1.0243314504623413,0.2733506596895517,7.468120098114014
4297-13009-0063,2048,32,GroundTruth,1.3618311882019043,0.8682587638305009,0.9499304890632629
4297-13009-0063,2048,32,StateCondVQ,1.0765025615692139,0.46923723280881113,4.646839141845703
4297-13009-0063,2048,32,GlobalVQ,1.6821284294128418,0.4164254333344376,5.2610039710998535
4297-13009-0063,2048,32,RandomDir,1.0250381231307983,0.3610162613186359,7.545926570892334
4297-13006-0037,2048,32,GroundTruth,1.4500545263290405,0.8448885263943718,0.8879834413528442
4297-13006-0037,2048,32,StateCondVQ,1.1869755983352661,0.3414529587876221,4.8858771324157715
4297-13006-0037,2048,32,GlobalVQ,1.0389456748962402,0.3953524205755861,4.497592449188232
4297-13006-0037,2048,32,RandomDir,1.04667067527771,0.30309058093401686,6.761196613311768
5322-7679-0029,2048,32,GroundTruth,1.3490930795669556,0.8778555962164271,0.9816170930862427
5322-7679-0029,2048,32,StateCondVQ,1.0222991704940796,0.43600266398860194,4.105813980102539
5322-7679-0029,2048,32,GlobalVQ,1.1124424934387207,0.3743473487393067,3.9725759029388428
5322-7679-0029,2048,32,RandomDir,1.0402886867523193,0.34298366476167186,6.949522972106934
7367-86737-0042,2048,32,GroundTruth,1.2538366317749023,0.8473522184775755,0.91126948595047
7367-86737-0042,2048,32,StateCondVQ,1.0353912115097046,0.26036225800894336,4.569445610046387
7367-86737-0042,2048,32,GlobalVQ,1.5147488117218018,0.22612393032361092,5.452582359313965
7367-86737-0042,2048,32,RandomDir,1.0265971422195435,0.19544902668928538,5.2418012619018555
374-180299-0046,2048,32,GroundTruth,1.3803083896636963,0.8734355407269708,0.9818349480628967
374-180299-0046,2048,32,StateCondVQ,1.0324426889419556,0.3897614033521213,7.310237407684326
374-180299-0046,2048,32,GlobalVQ,1.0364165306091309,0.3980163984728693,5.243716239929199
374-180299-0046,2048,32,RandomDir,1.026869773864746,0.28737664738342217,7.411226749420166
5322-7680-0005,2048,32,GroundTruth,1.2965866327285767,0.8529662236089436,1.0613853931427002
5322-7680-0005,2048,32,StateCondVQ,1.0257810354232788,0.3657364841066766,5.59641170501709
5322-7680-0005,2048,32,GlobalVQ,1.052834153175354,0.35719618028160066,4.735466003417969
5322-7680-0005,2048,32,RandomDir,1.0232162475585938,0.31531785132951834,7.443650722503662
6529-62554-0053,2048,32,GroundTruth,1.4733209609985352,0.8551868679431508,0.8484817743301392
6529-62554-0053,2048,32,StateCondVQ,1.099409818649292,0.4096821142912418,6.491955280303955
6529-62554-0053,2048,32,GlobalVQ,1.1183518171310425,0.44580272976596064,5.811032295227051
6529-62554-0053,2048,32,RandomDir,1.0565643310546875,0.26595038736493787,7.479523181915283
8226-274369-0026,2048,32,GroundTruth,1.300753116607666,0.8567949047827432,1.0061074495315552
8226-274369-0026,2048,32,StateCondVQ,1.0324207544326782,0.3385268349154963,5.831072807312012
8226-274369-0026,2048,32,GlobalVQ,1.0307502746582031,0.3591055514206014,5.5456671714782715
8226-274369-0026,2048,32,RandomDir,1.0232523679733276,0.32220360996544145,6.578782081604004
4297-13009-0015,2048,32,GroundTruth,1.3467625379562378,0.8714591487278963,0.9628364443778992
4297-13009-0015,2048,32,StateCondVQ,1.0452704429626465,0.49729548869632945,4.4534912109375
4297-13009-0015,2048,32,GlobalVQ,1.0302410125732422,0.4732963472211115,3.680602550506592
4297-13009-0015,2048,32,RandomDir,1.0205621719360352,0.3256250762319192,6.886155128479004
5322-7679-0008,2048,32,GroundTruth,1.3222664594650269,0.873146562386207,0.992763102054596
5322-7679-0008,2048,32,StateCondVQ,1.0361229181289673,0.3563818123741029,3.8940014839172363
5322-7679-0008,2048,32,GlobalVQ,1.0323622226715088,0.3119115327256164,4.246967792510986
5322-7679-0008,2048,32,RandomDir,1.0215743780136108,0.33878233840181643,7.110673904418945
374-180298-0035,2048,32,GroundTruth,1.2797491550445557,0.8581171131641717,1.1048054695129395
374-180298-0035,2048,32,StateCondVQ,1.030416488647461,0.45330936230952895,7.340898036956787
374-180298-0035,2048,32,GlobalVQ,1.0308873653411865,0.391346104729164,4.289685249328613
374-180298-0035,2048,32,RandomDir,1.025724172592163,0.23907305074835297,6.45857572555542
6367-65536-0006,2048,32,GroundTruth,1.3117913007736206,0.8508978154339695,0.8063257336616516
6367-65536-0006,2048,32,StateCondVQ,1.0453518629074097,0.3692105428509661,4.8700852394104
6367-65536-0006,2048,32,GlobalVQ,1.0297319889068604,0.32794329405067707,5.023934841156006
6367-65536-0006,2048,32,RandomDir,1.0257418155670166,0.3103607595355286,7.255821228027344
7367-86737-0041,2048,32,GroundTruth,1.474003791809082,0.8414030331642026,0.8398000001907349
7367-86737-0041,2048,32,StateCondVQ,1.0683029890060425,0.3884900583359971,4.6107659339904785
7367-86737-0041,2048,32,GlobalVQ,1.0380117893218994,0.25774235104646415,3.9739835262298584
7367-86737-0041,2048,32,RandomDir,1.0382416248321533,0.24593833941811744,6.089390277862549
6367-65536-0036,2048,32,GroundTruth,1.3351938724517822,0.861488128845916,0.8637679219245911
6367-65536-0036,2048,32,StateCondVQ,1.0437971353530884,0.3984621246732116,4.0179829597473145
6367-65536-0036,2048,32,GlobalVQ,1.0354419946670532,0.3073424090406903,6.564547061920166
6367-65536-0036,2048,32,RandomDir,1.0391583442687988,0.2930950152889123,6.361464977264404
6367-65536-0010,2048,32,GroundTruth,1.32303786277771,0.8604722824467808,0.7906156182289124
6367-65536-0010,2048,32,StateCondVQ,1.0442521572113037,0.4478716252950662,5.207258224487305
6367-65536-0010,2048,32,GlobalVQ,1.0366835594177246,0.4921181966625913,4.607411861419678
6367-65536-0010,2048,32,RandomDir,1.0279338359832764,0.3368556536392342,7.453474044799805
374-180298-0061,2048,32,GroundTruth,1.3225269317626953,0.8486750082534095,1.0404307842254639
374-180298-0061,2048,32,StateCondVQ,1.033799171447754,0.3616578743052606,5.8425517082214355
374-180298-0061,2048,32,GlobalVQ,1.1518151760101318,0.3162369340243507,4.774562835693359
374-180298-0061,2048,32,RandomDir,1.0421632528305054,0.26366891261517655,7.406806945800781
6529-62556-0044,2048,32,GroundTruth,1.3420140743255615,0.8395894094226171,0.8136836886405945
6529-62556-0044,2048,32,StateCondVQ,1.0380167961120605,0.26940425030529797,4.112798690795898
6529-62556-0044,2048,32,GlobalVQ,1.0532374382019043,0.3540688327675102,5.074456691741943
6529-62556-0044,2048,32,RandomDir,1.0369139909744263,0.19763371249693829,5.043211460113525
5322-7678-0007,2048,32,GroundTruth,1.3726247549057007,0.86596899324156,1.0259170532226562
5322-7678-0007,2048,32,StateCondVQ,1.017385721206665,0.30036614096183584,4.236527442932129
5322-7678-0007,2048,32,GlobalVQ,1.0195738077163696,0.3501161891016008,3.946009874343872
5322-7678-0007,2048,32,RandomDir,1.0197359323501587,0.3176553696427077,7.139242649078369
7113-86041-0015,2048,64,GroundTruth,1.2418714761734009,0.8299730595496959,1.0049934387207031
7113-86041-0015,2048,64,StateCondVQ,1.049725890159607,0.4462308660670231,3.4240729808807373
7113-86041-0015,2048,64,GlobalVQ,1.0627248287200928,0.4236689827063862,4.348942279815674
7113-86041-0015,2048,64,RandomDir,1.0423719882965088,0.2752830240460359,6.760060787200928
7113-86041-0053,2048,64,GroundTruth,1.3075939416885376,0.822496908612793,0.9997916221618652
7113-86041-0053,2048,64,StateCondVQ,1.0400941371917725,0.34637013330288124,6.102278709411621
7113-86041-0053,2048,64,GlobalVQ,1.0408210754394531,0.327480507403964,2.9764816761016846
7113-86041-0053,2048,64,RandomDir,1.0243314504623413,0.2733506596895517,7.468120098114014
4297-13009-0063,2048,64,GroundTruth,1.3618311882019043,0.8682587638305009,0.9499304890632629
4297-13009-0063,2048,64,StateCondVQ,1.0295414924621582,0.3942788991982719,3.9225881099700928
4297-13009-0063,2048,64,GlobalVQ,1.6821284294128418,0.4164254333344376,5.2610039710998535
4297-13009-0063,2048,64,RandomDir,1.0250381231307983,0.3610162613186359,7.545926570892334
4297-13006-0037,2048,64,GroundTruth,1.4500545263290405,0.8448885263943718,0.8879834413528442
4297-13006-0037,2048,64,StateCondVQ,1.08866548538208,0.4334246724669834,4.826716423034668
4297-13006-0037,2048,64,GlobalVQ,1.0389456748962402,0.3953524205755861,4.497592449188232
4297-13006-0037,2048,64,RandomDir,1.04667067527771,0.30309058093401686,6.761196613311768
5322-7679-0029,2048,64,GroundTruth,1.3490930795669556,0.8778555962164271,0.9816170930862427
5322-7679-0029,2048,64,StateCondVQ,1.0366523265838623,0.33719878296747124,4.110340595245361
5322-7679-0029,2048,64,GlobalVQ,1.1124424934387207,0.3743473487393067,3.9725759029388428
5322-7679-0029,2048,64,RandomDir,1.0402886867523193,0.34298366476167186,6.949522972106934
7367-86737-0042,2048,64,GroundTruth,1.2538366317749023,0.8473522184775755,0.91126948595047
7367-86737-0042,2048,64,StateCondVQ,1.0418386459350586,0.3650841040049728,3.016024589538574
7367-86737-0042,2048,64,GlobalVQ,1.5147488117218018,0.22612393032361092,5.452582359313965
7367-86737-0042,2048,64,RandomDir,1.0265971422195435,0.19544902668928538,5.2418012619018555
374-180299-0046,2048,64,GroundTruth,1.3803083896636963,0.8734355407269708,0.9818349480628967
374-180299-0046,2048,64,StateCondVQ,1.0442942380905151,0.3918258896555793,6.581239700317383
374-180299-0046,2048,64,GlobalVQ,1.0364165306091309,0.3980163984728693,5.243716239929199
374-180299-0046,2048,64,RandomDir,1.026869773864746,0.28737664738342217,7.411226749420166
5322-7680-0005,2048,64,GroundTruth,1.2965866327285767,0.8529662236089436,1.0613853931427002
5322-7680-0005,2048,64,StateCondVQ,1.0479313135147095,0.34425564675795906,5.540086269378662
5322-7680-0005,2048,64,GlobalVQ,1.052834153175354,0.35719618028160066,4.735466003417969
5322-7680-0005,2048,64,RandomDir,1.0232162475585938,0.31531785132951834,7.443650722503662
6529-62554-0053,2048,64,GroundTruth,1.4733209609985352,0.8551868679431508,0.8484817743301392
6529-62554-0053,2048,64,StateCondVQ,1.0628122091293335,0.4008486932581531,6.053715705871582
6529-62554-0053,2048,64,GlobalVQ,1.1183518171310425,0.44580272976596064,5.811032295227051
6529-62554-0053,2048,64,RandomDir,1.0565643310546875,0.26595038736493787,7.479523181915283
8226-274369-0026,2048,64,GroundTruth,1.300753116607666,0.8567949047827432,1.0061074495315552
8226-274369-0026,2048,64,StateCondVQ,1.0298092365264893,0.3488674879546164,4.838159084320068
8226-274369-0026,2048,64,GlobalVQ,1.0307502746582031,0.3591055514206014,5.5456671714782715
8226-274369-0026,2048,64,RandomDir,1.0232523679733276,0.32220360996544145,6.578782081604004
4297-13009-0015,2048,64,GroundTruth,1.3467625379562378,0.8714591487278963,0.9628364443778992
4297-13009-0015,2048,64,StateCondVQ,1.0251542329788208,0.35729045853407176,3.6354191303253174
4297-13009-0015,2048,64,GlobalVQ,1.0302410125732422,0.4732963472211115,3.680602550506592
4297-13009-0015,2048,64,RandomDir,1.0205621719360352,0.3256250762319192,6.886155128479004
5322-7679-0008,2048,64,GroundTruth,1.3222664594650269,0.873146562386207,0.992763102054596
5322-7679-0008,2048,64,StateCondVQ,1.0210907459259033,0.3418221639109091,4.453746318817139
5322-7679-0008,2048,64,GlobalVQ,1.0323622226715088,0.3119115327256164,4.246967792510986
5322-7679-0008,2048,64,RandomDir,1.0215743780136108,0.33878233840181643,7.110673904418945
374-180298-0035,2048,64,GroundTruth,1.2797503471374512,0.8581148789097646,1.1048073768615723
374-180298-0035,2048,64,StateCondVQ,1.0347669124603271,0.36673793166127155,5.194286346435547
374-180298-0035,2048,64,GlobalVQ,1.0308873653411865,0.391346104729164,4.289685249328613
374-180298-0035,2048,64,RandomDir,1.025724172592163,0.23907302396700977,6.45857572555542
6367-65536-0006,2048,64,GroundTruth,1.3117913007736206,0.8508978154339695,0.8063257336616516
6367-65536-0006,2048,64,StateCondVQ,1.0731078386306763,0.34955344126884635,4.507033824920654
6367-65536-0006,2048,64,GlobalVQ,1.0297319889068604,0.32794329405067707,5.023934841156006
6367-65536-0006,2048,64,RandomDir,1.0257418155670166,0.3103607595355286,7.255821228027344
7367-86737-0041,2048,64,GroundTruth,1.474003791809082,0.8414030331642026,0.8398000001907349
7367-86737-0041,2048,64,StateCondVQ,1.0550105571746826,0.3169895377637256,3.8657543659210205
7367-86737-0041,2048,64,GlobalVQ,1.0380117893218994,0.25774235104646415,3.9739835262298584
7367-86737-0041,2048,64,RandomDir,1.0382416248321533,0.24593833941811744,6.089390277862549
6367-65536-0036,2048,64,GroundTruth,1.3351938724517822,0.861488128845916,0.8637679219245911
6367-65536-0036,2048,64,StateCondVQ,2.767378330230713,0.34069150357438444,3.9558191299438477
6367-65536-0036,2048,64,GlobalVQ,1.0354419946670532,0.3073424090406903,6.564547061920166
6367-65536-0036,2048,64,RandomDir,1.0391583442687988,0.2930950152889123,6.361464977264404
6367-65536-0010,2048,64,GroundTruth,1.32303786277771,0.8604722824467808,0.7906156182289124
6367-65536-0010,2048,64,StateCondVQ,1.035407304763794,0.40125587553831493,4.539747714996338
6367-65536-0010,2048,64,GlobalVQ,1.0366835594177246,0.4921181966625913,4.607411861419678
6367-65536-0010,2048,64,RandomDir,1.0279338359832764,0.3368556536392342,7.453474044799805
374-180298-0061,2048,64,GroundTruth,1.3225269317626953,0.8486750082534095,1.0404307842254639
374-180298-0061,2048,64,StateCondVQ,1.0296244621276855,0.3494269902727725,6.219558238983154
374-180298-0061,2048,64,GlobalVQ,1.1518151760101318,0.3162369340243507,4.774562835693359
374-180298-0061,2048,64,RandomDir,1.0421632528305054,0.26366891261517655,7.406806945800781
6529-62556-0044,2048,64,GroundTruth,1.3420140743255615,0.8395894094226171,0.8136836886405945
6529-62556-0044,2048,64,StateCondVQ,1.0463756322860718,0.4088167932605983,3.0788187980651855
6529-62556-0044,2048,64,GlobalVQ,1.0532374382019043,0.35406883825588825,5.074456691741943
6529-62556-0044,2048,64,RandomDir,1.0369141101837158,0.1976335972592639,5.043211936950684
5322-7678-0007,2048,64,GroundTruth,1.3726247549057007,0.86596899324156,1.0259170532226562
5322-7678-0007,2048,64,StateCondVQ,1.0172178745269775,0.2922481609186323,4.115614414215088
5322-7678-0007,2048,64,GlobalVQ,1.0195738077163696,0.3501161891016008,3.946009874343872
5322-7678-0007,2048,64,RandomDir,1.0197359323501587,0.3176553696427077,7.139242649078369
