condition,pesq,pesq,stoi,stoi,mel_l1,mel_l1
,mean,std,mean,std,mean,std
GlobalVQ,1.107407522201538,0.17358161715584072,0.3652820876236672,0.06720864977698479,4.701361131668091,0.8283007074897262
GroundTruth,1.3422611117362977,0.06404123130487223,0.8550211933446403,0.014815384577820829,0.9437171787023544,0.09234994344812933
RandomDir,1.0316475212574006,0.010289340309985235,0.29053549131317735,0.0461726459255614,6.842231392860413,0.7196977585489804
StateCondVQ,1.0440204322338105,0.02336437168328899,0.3775976105113684,0.049951841533119025,5.440206718444824,1.0888960343718468
