k1,k2,seed,theta_bigram_data,theta_bigram_shuffled_mean,theta_bigram_random,theta_unigram_data_mean,theta_unigram_shuffled_mean,theta_unigram_random_mean
2048,4,11,46.56402704409067,,70.5989413570365,47.31897146236443,70.09938650010498,74.47151580420547
2048,4,22,46.805047514698806,,70.90442383944826,47.31897146236443,70.09938650010498,74.47151580420547
2048,4,33,46.402801625291914,,70.65902763496894,47.31897146236443,70.09938650010498,74.47151580420547
