horizon_k,slice,model_type,train_n,train_nll,train_nll_per_dim,train_nll_baseline,train_nll_baseline_per_dim,train_dnll,train_dnll_per_dim,eval_n,eval_nll,eval_nll_per_dim,eval_nll_baseline,eval_nll_baseline_per_dim,eval_dnll,eval_dnll_per_dim,eval_direction_cos,eval_logmag_r2,final_checkpoint,rollout_gap_nll,rollout_gap_dnll
1,all,mdn,200000,1098.128724453125,2.1447826649475097,1274.0987382421874,2.4884740981292723,-175.97001378906248,-0.34369143318176265,200000,1086.7103728710938,2.122481197013855,1263.6586778125,2.468083355102539,-176.94830494140615,-0.3456021580886839,0.6155330747604371,-0.1728851768292945,outputs/tier1/exp4_linear_readout/stage1/raw_512/checkpoints/mdn_k1_final.pt,inf,inf
2,all,mdn,200000,111431.9292928125,217.64048690002443,1274.0987382421874,2.4884740981292723,110157.83055457032,215.15201280189515,200000,1141.6845462890626,2.2298526294708254,1263.6586778125,2.468083355102539,-121.97413152343734,-0.23823072563171355,0.3856378554534912,-4.732566858125666,outputs/tier1/exp4_linear_readout/stage1/raw_512/checkpoints/mdn_k2_final.pt,,
4,all,mdn,200000,74803.9498184375,146.10146448913574,1274.0987382421874,2.4884740981292723,73529.85108019531,143.61299039100646,200000,1180.27821984375,2.3052308981323244,1263.6586778125,2.468083355102539,-83.38045796874985,-0.16285245697021455,0.11010635187149048,-30.082797553832517,outputs/tier1/exp4_linear_readout/stage1/raw_512/checkpoints/mdn_k4_final.pt,2.5526943089173107e+19,2.5526943089173107e+19
8,all,mdn,200000,1208.215150390625,2.3597952156066895,1271.7010367578125,2.4837910874176026,-63.485886367187504,-0.1239958718109131,200000,1192.21600796875,2.328546890563965,1262.3211971875,2.465471088256836,-70.10518921874996,-0.136924197692871,0.03866577831923962,-53.924358414221814,outputs/tier1/exp4_linear_readout/stage1/raw_512/checkpoints/mdn_k8_final.pt,7.118645024493389,7.118645024493389
