2026-02-12 16:22:49 | INFO     | phase0 | [tracking] Registered run: experiment=exp9_pocket_mimi_vae run_id=20260212_162249 git=a1a1bc2 out=outputs/tier2/exp9_pocket_mimi_vae/20260212_162249
2026-02-12 16:24:25 | INFO     | phase0 | [exp9] Run id: 20260212_162249, device: cuda, utterances: 5000
2026-02-12 16:24:25 | INFO     | phase0 | [exp9] Building PocketMimiVAE...
2026-02-12 16:24:27 | INFO     | phase0 | Skipping pretrained Mimi load (expected to load from checkpoint)
2026-02-12 16:24:27 | INFO     | phase0 | [exp9] VAE built. Trainable params: 28,091,521
2026-02-12 16:24:27 | INFO     | phase0 | [exp9] Discriminator built. Params: 7,026,184
2026-02-12 16:24:30 | INFO     | phase0 | [exp9] WavLM distillation loaded (device=cuda, layer=7)
2026-02-12 16:24:30 | INFO     | phase0 | [exp9] Training VAE-GAN...
2026-02-12 16:24:30 | INFO     | phase0 | [exp9] latent_dim=32 lambda_recon=1.0 beta_kl=0.1 kl_norm=True kl_start=2000 kl_ramp=4000 distill_start=2000 det_warmup=2000 lambda_pred=1.0 pred_kind=causal_conv pred_alpha=0.5 pred_kernel=6 pred_window=6 pred_hidden=256 pred_start=5000 pred_use_mu=True lambda_adv=1.0 lambda_feat=0.0 lambda_distill=1.0 lambda_latent_align=2.0 batch=4 lr_g=0.0001 lr_d=0.0001 lr_schedule=constant steps=50000 gan_warmup=1000 amp=False
2026-02-12 16:25:00 | INFO     | phase0 | [exp9] step=100/50000 [warmup] g=9.2838 recon=9.1972 kl=0.5693 kl_raw=910.92 lat_align=0.0433 pred=0.0000 pred_cos=0.0000 pred_mse=0.0000 mu_bt_std=3.955e-03 mu_abs_mean=4.406e-02 mu_abs_max=1.418e-01 mu_std=5.382e-02 mu_mean_bt_abs=4.379e-02 h_abs_mean=1.766e-02 h_abs_max=8.061e-02 h_std=2.153e-02 h_bt_std=3.684e-03 logvar_mean=-2.000e+00 logvar_std=0.000e+00 gmu_proj=6.536e-02 gdec0=6.636e-02 glv_b=0.000e+00 kl_mult=0.000 adv_g=0.0000 feat=0.0000 distill=0.0000 d=0.0000
2026-02-12 16:25:29 | INFO     | phase0 | [exp9] step=200/50000 [warmup] g=8.3296 recon=8.1859 kl=0.5851 kl_raw=936.11 lat_align=0.0719 pred=0.0000 pred_cos=0.0000 pred_mse=0.0000 mu_bt_std=1.012e-01 mu_abs_mean=1.178e-01 mu_abs_max=9.199e-01 mu_std=1.594e-01 mu_mean_bt_abs=7.901e-02 h_abs_mean=5.982e-02 h_abs_max=5.518e-01 h_std=8.070e-02 h_bt_std=6.083e-02 logvar_mean=-2.000e+00 logvar_std=0.000e+00 gmu_proj=3.333e-01 gdec0=1.880e-01 glv_b=0.000e+00 kl_mult=0.000 adv_g=0.0000 feat=0.0000 distill=0.0000 d=0.0000
2026-02-12 16:25:59 | INFO     | phase0 | [exp9] step=300/50000 [warmup] g=7.9571 recon=7.6335 kl=0.6509 kl_raw=1041.40 lat_align=0.1618 pred=0.0000 pred_cos=0.0000 pred_mse=0.0000 mu_bt_std=2.716e-01 mu_abs_mean=2.810e-01 mu_abs_max=2.770e+00 mu_std=4.017e-01 mu_mean_bt_abs=1.878e-01 h_abs_mean=1.682e-01 h_abs_max=1.628e+00 h_std=2.329e-01 h_bt_std=1.798e-01 logvar_mean=-2.000e+00 logvar_std=0.000e+00 gmu_proj=7.714e-01 gdec0=3.747e-01 glv_b=0.000e+00 kl_mult=0.000 adv_g=0.0000 feat=0.0000 distill=0.0000 d=0.0000
